"Date","Price","Open","High","Low","Vol.","Change %"
"04/25/2022","37,725.5","36,521.7","37,859.0","35,610.0","1.88K","3.30%"
"04/24/2022","36,521.7","36,584.3","37,000.0","36,200.1","0.60K","-0.17%"
"04/23/2022","36,584.3","36,803.2","37,083.0","36,429.9","0.33K","-0.59%"
"04/22/2022","36,803.2","37,368.5","37,731.5","36,345.0","0.89K","-1.51%"
"04/21/2022","37,368.5","38,136.7","39,465.1","36,730.0","1.24K","-2.01%"
"04/20/2022","38,134.5","38,467.2","38,971.1","37,750.0","0.90K","-0.86%"
"04/19/2022","38,467.2","37,859.3","38,720.6","37,600.5","0.84K","1.61%"
"04/18/2022","37,859.3","36,713.2","38,122.0","35,764.7","1.28K","3.12%"
"04/17/2022","36,713.2","37,404.4","37,580.0","36,599.0","0.31K","-1.85%"
"04/16/2022","37,404.4","37,543.0","37,659.9","37,055.2","0.24K","-0.37%"
"04/15/2022","37,543.0","36,932.5","37,750.0","36,806.8","0.49K","1.66%"
"04/14/2022","36,930.1","37,764.9","38,181.7","36,559.4","0.91K","-2.21%"
"04/13/2022","37,764.9","37,039.6","38,164.2","36,606.2","1.08K","1.96%"
"04/12/2022","37,039.5","36,326.7","37,416.5","36,180.0","1.45K","1.96%"
"04/11/2022","36,326.7","38,760.2","38,962.6","36,050.0","1.92K","-6.28%"
"04/10/2022","38,760.2","39,369.0","39,889.0","38,500.0","0.48K","-1.55%"
"04/09/2022","39,369.0","38,878.6","39,381.0","38,780.0","0.34K","1.25%"
"04/08/2022","38,883.5","39,993.5","40,453.8","38,750.0","1.08K","-2.78%"
"04/07/2022","39,993.5","39,627.7","40,244.4","39,222.2","1.05K","0.92%"
"04/06/2022","39,627.7","41,711.3","41,834.9","39,600.9","1.82K","-5.00%"
"04/05/2022","41,711.3","42,470.8","43,032.0","41,613.0","1.01K","-1.79%"
"04/04/2022","42,470.8","42,035.7","42,700.0","41,190.0","0.95K","1.04%"
"04/03/2022","42,035.7","41,480.0","42,957.8","41,288.2","0.57K","1.34%"
"04/02/2022","41,480.0","41,897.2","42,692.7","41,325.9","0.47K","-1.00%"
"04/01/2022","41,897.2","41,095.8","42,339.2","40,001.0","1.70K","1.95%"
"03/31/2022","41,095.8","42,170.8","42,890.0","40,620.0","1.31K","-2.51%"
"03/30/2022","42,152.5","42,782.8","42,863.4","41,928.2","1.85K","-1.47%"
"03/29/2022","42,782.8","42,861.9","43,431.5","42,321.6","1.29K","-0.18%"
"03/28/2022","42,861.9","42,650.0","43,897.4","42,500.0","1.73K","0.50%"
"03/27/2022","42,650.0","40,532.2","42,682.4","40,500.0","1.07K","5.22%"
"03/26/2022","40,534.8","40,364.1","40,750.0","40,163.0","0.60K","0.43%"
"03/25/2022","40,362.2","39,953.1","40,930.0","39,589.9","1.25K","1.02%"
"03/24/2022","39,953.1","38,976.8","40,245.8","38,850.0","1.88K","2.50%"
"03/23/2022","38,976.8","38,409.2","39,043.6","37,928.5","0.90K","1.48%"
"03/22/2022","38,409.2","37,230.1","39,346.6","37,150.2","1.76K","3.17%"
"03/21/2022","37,230.1","37,365.3","37,636.4","36,700.0","0.84K","-0.36%"
"03/20/2022","37,365.3","38,172.4","38,224.8","36,993.9","0.84K","-2.13%"
"03/19/2022","38,177.0","37,787.0","38,300.0","37,610.7","0.82K","1.03%"
"03/18/2022","37,787.0","36,881.8","38,250.0","36,300.0","1.27K","2.45%"
"03/17/2022","36,881.8","37,308.4","37,572.8","36,500.0","1.14K","-1.13%"
"03/16/2022","37,302.9","35,825.2","37,960.0","35,494.8","2.91K","4.12%"
"03/15/2022","35,825.2","36,269.4","36,379.1","34,810.1","1.60K","-1.23%"
"03/14/2022","36,270.4","34,555.4","36,475.8","34,415.0","1.24K","4.96%"
"03/13/2022","34,555.5","35,595.0","36,041.9","34,415.4","0.68K","-2.92%"
"03/12/2022","35,595.0","35,499.9","36,177.0","35,460.1","0.84K","0.27%"
"03/11/2022","35,499.9","35,824.4","36,549.6","34,800.8","1.58K","-0.90%"
"03/10/2022","35,822.4","37,900.8","38,025.9","34,916.8","2.62K","-5.48%"
"03/09/2022","37,900.8","35,556.9","38,709.8","35,494.6","1.92K","6.58%"
"03/08/2022","35,561.3","34,986.8","36,001.7","34,896.1","1.08K","1.62%"
"03/07/2022","34,994.2","35,299.4","36,372.6","34,290.4","2.03K","-0.84%"
"03/06/2022","35,290.7","36,068.7","36,318.5","34,890.6","0.86K","-2.16%"
"03/05/2022","36,069.8","35,817.3","36,259.2","35,324.9","0.77K","0.70%"
"03/04/2022","35,817.3","38,354.9","38,407.0","35,300.0","1.84K","-6.62%"
"03/03/2022","38,354.9","39,499.9","39,777.8","37,783.2","1.49K","-2.90%"
"03/02/2022","39,499.9","39,930.0","40,823.4","39,061.9","2.27K","-1.06%"
"03/01/2022","39,921.9","38,502.9","40,250.0","38,291.2","3.72K","3.70%"
"02/28/2022","38,496.0","33,744.3","39,326.0","33,505.4","2.31K","14.11%"
"02/27/2022","33,735.3","34,720.1","35,339.2","33,152.2","1.63K","-2.84%"
"02/26/2022","34,720.1","34,793.4","35,676.3","34,300.0","1.24K","-0.21%"
"02/25/2022","34,793.4","34,233.5","35,364.0","34,045.1","1.84K","1.64%"
"02/24/2022","34,233.5","32,928.0","35,412.3","30,570.1","5.20K","3.96%"
"02/23/2022","32,928.0","33,775.6","34,628.8","32,805.2","1.96K","-2.51%"
"02/22/2022","33,775.6","32,725.8","33,933.3","32,217.0","1.81K","3.27%"
"02/21/2022","32,704.7","33,890.3","34,757.5","32,544.7","2.38K","-3.50%"
"02/20/2022","33,890.3","35,437.2","35,446.1","33,540.0","1.24K","-4.37%"
"02/19/2022","35,437.2","35,320.2","35,767.3","35,015.0","0.69K","0.28%"
"02/18/2022","35,338.6","35,689.0","36,037.7","34,833.2","1.59K","-1.00%"
"02/17/2022","35,695.6","38,599.5","38,839.3","35,287.3","2.15K","-7.52%"
"02/16/2022","38,599.4","39,250.4","39,262.7","38,160.0","1.62K","-1.66%"
"02/15/2022","39,250.4","37,660.8","39,412.0","37,548.7","1.26K","4.22%"
"02/14/2022","37,660.8","37,025.1","37,892.2","36,639.7","0.99K","1.72%"
"02/13/2022","37,025.1","37,262.0","37,688.8","36,928.0","0.57K","-0.64%"
"02/12/2022","37,262.0","37,335.1","37,945.9","36,865.0","1.42K","-0.20%"
"02/11/2022","37,335.1","38,161.0","38,658.5","36,962.3","1.87K","-2.14%"
"02/10/2022","38,151.8","38,880.7","39,922.0","37,961.5","3.00K","-1.87%"
"02/09/2022","38,880.7","38,603.2","39,257.9","37,805.7","2.19K","0.72%"
"02/08/2022","38,603.2","38,351.1","39,868.0","37,415.5","3.48K","0.66%"
"02/07/2022","38,351.1","37,014.3","38,982.4","36,400.2","2.15K","3.61%"
"02/06/2022","37,014.3","36,200.1","37,256.0","36,005.5","0.80K","2.25%"
"02/05/2022","36,200.1","36,303.0","36,645.0","35,785.5","1.13K","-0.32%"
"02/04/2022","36,314.7","32,655.7","36,435.0","32,413.8","3.80K","11.32%"
"02/03/2022","32,621.8","32,675.8","32,926.4","31,780.0","3.08K","-0.17%"
"02/02/2022","32,675.8","34,362.4","34,505.8","32,411.7","2.06K","-4.91%"
"02/01/2022","34,362.4","34,295.8","34,948.0","33,815.0","1.68K","0.19%"
"01/31/2022","34,295.8","34,050.1","34,500.0","32,900.0","1.56K","0.72%"
"01/30/2022","34,050.1","34,307.5","34,487.1","33,569.1","1.36K","-0.75%"
"01/29/2022","34,307.5","33,891.7","34,774.9","33,558.3","2.58K","1.23%"
"01/28/2022","33,891.7","33,372.7","34,100.0","32,501.1","2.68K","1.56%"
"01/27/2022","33,372.7","32,781.1","33,412.2","31,674.6","1.95K","1.80%"
"01/26/2022","32,781.1","32,731.7","34,510.4","32,290.1","4.79K","0.15%"
"01/25/2022","32,731.6","32,414.9","33,271.6","31,594.1","1.92K","0.98%"
"01/24/2022","32,414.9","32,000.3","33,214.9","29,182.8","4.73K","1.29%"
"01/23/2022","32,000.5","30,961.8","32,199.9","30,592.0","2.34K","3.35%"
"01/22/2022","30,961.8","32,192.0","32,462.4","30,007.6","5.01K","-3.82%"
"01/21/2022","32,192.0","35,997.5","36,381.8","31,327.9","5.80K","-10.62%"
"01/20/2022","36,018.1","36,780.6","38,361.5","35,889.0","2.55K","-2.07%"
"01/19/2022","36,780.6","37,400.6","37,578.0","36,335.7","2.24K","-1.66%"
"01/18/2022","37,400.6","37,049.2","37,660.0","36,371.0","2.21K","0.95%"
"01/17/2022","37,049.2","37,777.1","37,879.3","36,483.9","0.97K","-1.93%"
"01/16/2022","37,777.1","37,800.1","38,094.0","37,409.4","0.86K","-0.06%"
"01/15/2022","37,800.1","37,747.4","38,397.1","37,400.2","1.53K","0.14%"
"01/14/2022","37,746.6","37,155.1","38,080.0","36,522.8","2.29K","1.59%"
"01/13/2022","37,155.1","38,438.9","38,730.1","37,000.0","1.88K","-3.34%"
"01/12/2022","38,438.9","37,626.4","38,724.3","37,400.9","1.76K","2.16%"
"01/11/2022","37,626.4","36,945.0","37,974.8","36,501.1","1.94K","1.83%"
"01/10/2022","36,948.8","36,884.8","37,286.9","35,140.0","2.61K","0.17%"
"01/09/2022","36,884.8","36,735.6","37,742.2","36,357.1","0.84K","0.41%"
"01/08/2022","36,735.6","36,554.9","37,287.4","35,729.2","1.25K","0.49%"
"01/07/2022","36,554.9","38,200.0","38,200.0","35,921.0","2.96K","-4.31%"
"01/06/2022","38,201.2","38,437.5","38,735.6","37,574.8","2.17K","-0.68%"
"01/05/2022","38,461.6","40,656.7","41,600.0","37,602.6","2.94K","-5.40%"
"01/04/2022","40,656.7","41,101.0","42,087.7","40,409.4","1.32K","-1.08%"
"01/03/2022","41,101.0","41,650.0","41,873.4","40,500.0","0.92K","-1.32%"
"01/02/2022","41,650.0","42,014.9","42,170.8","41,026.4","0.51K","-0.87%"
